gene_ID;log2FC_A549;log2FC_BXPC3;log2FC_HAP1;log2FC_HT29;log2FC_K562;log2FC_MCF7;beta_cell_typeA549;beta_cell_typeBXPC3;beta_cell_typeHAP1;beta_cell_typeHT29;beta_cell_typeK562;beta_cell_typeMCF7;p_cell_typeA549;p_cell_typeBXPC3;p_cell_typeHAP1;p_cell_typeHT29;p_cell_typeK562;p_cell_typeMCF7
NPLOC4;-0,130301786;-0,218187136;-0,250659448;-0,177442762;0,034328859;-0,14811286;-0,021362702;-0,085400934;-0,05236107;-0,046435143;-0,010481481;-0,060788489;0,342153561;0,001779407;0,117530843;1,76E-05;0,702511271;0,000908884
KYAT1;0,40799779;0,591533127;0,04065431;0,305532438;-0,171171158;NA;0,118445905;0,210215512;-0,043400954;0,074324234;-0,028688342;-0,038546519;0,022921168;1,77E-05;0,448106097;0,009159239;0,654868555;0,580500777
GANAB;0,262812129;0,034714168;0,034421799;0,087492356;0,046107944;-0,023438949;0,133500106;0,012272719;-0,013015179;0,016834862;-0,011321133;-0,026460755;1,78E-05;0,671471361;0,685031838;0,129133207;0,748664683;0,144925901
CEP131;NA;NA;-0,186467349;0,27215902;0,248113422;-0,084330263;0,312082765;0,002907122;-0,041954428;0,033100012;0,095377279;-0,095268338;1,78E-05;0,979610417;0,546532854;0,214361975;0,223224933;0,013284553
SUCLG2;0,170969923;-0,002962941;-0,182956822;0,054586799;0,056518408;0,076520354;0,086487493;0,040945061;-0,022007246;0,00562135;0,028907518;0,014546909;1,78E-05;0,280449944;0,351984019;0,670623807;0,302171423;0,449954253
HELLS;0,151412885;0,316690378;-0,106638294;0,025957098;0,010595728;0,046686067;0,067628524;0,105858375;-0,032121524;-0,00040128;0,034376168;-0,049215593;0,00444082;1,79E-05;0,167629888;0,967961437;0,274193656;0,008903641
PHC2;0,085206945;-0,096562127;0,251315241;0,171965556;0,18024643;0,0368648;0,05766894;0,01415256;0,076649395;0,059566095;0,073527575;0,042259653;0,13647545;0,672401835;0,143855957;1,79E-05;0,240095467;0,224038326
IRS2;NA;-0,830011959;NA;NA;NA;-0,327475976;-0,290906161;-0,279893713;0,078591795;0,098181562;-0,147809188;-0,084660306;0,004277523;1,80E-05;0,373868034;0,014851036;0,307478845;0,104885365
KAT2B;-0,327414178;NA;-0,018402967;NA;0,226906799;-0,43799397;-0,066796042;-0,102300108;-0,055462897;0,011938179;0,119193884;-0,1182347;0,238696607;0,353771239;0,357522692;0,834347103;0,033814438;1,81E-05
PTGR1;0,024056904;0,318864902;0,074161728;0,270640985;NA;-0,143840846;0,007481728;0,137776476;0,01282382;0,084831566;-0,213099601;-0,104720415;0,795653031;0,017713237;0,824919672;1,81E-05;0,528133303;0,003446995
HNRNPD;0,150276916;0,152231309;-0,037371235;-0,025506425;0,072626993;-0,069764981;0,091207489;0,091789797;-0,016439792;-0,013823194;0,035097311;-0,050069394;0,000667422;1,81E-05;0,42799318;0,082434331;0,178290013;0,002325812
GRIN2B;0,288293916;NA;NA;NA;NA;NA;0,103711969;-0,060473091;0,388411292;0,097541885;-0,111498252;0,202527986;1,83E-05;0,770547674;0,063939088;0,183351339;0,680496782;0,239695468
PDXK;0,521539131;-0,220648865;-0,24298775;0,001526614;0,193270266;0,150960769;0,137525946;-0,085470004;-0,029142543;-0,005564255;0,083972966;0,065018145;1,84E-05;0,095870132;0,573861015;0,676796484;0,050902591;0,000235681
RNF217;-0,410107885;0,161619003;-0,268279835;NA;0,233411668;NA;-0,093206561;0,062178084;-0,082058977;0,058969254;0,114841842;0,037143106;0,012190773;0,027980817;0,12287654;0,504593568;1,85E-05;0,820165349
DLG2;-0,254885962;0,007944892;0,23867964;0,064815184;0,027176568;0,235829959;-0,129271486;0,041036785;0,093910757;0,011463941;0,040227164;0,026533402;0,010745208;0,367923832;1,85E-05;0,649003158;0,419825406;0,11217173
LRP5;0,102833341;0,239481262;-0,043099064;0,132268616;0,160599758;0,061416211;0,076768925;0,101973822;0,013781181;0,038612284;0,06464856;0,022969911;0,049078334;0,001417409;0,717579598;1,86E-05;0,125771553;0,246970519
AATF;-0,053989515;0,067685615;-0,026717212;-0,181455223;-0,026977997;-0,148362637;0,013644785;0,032353028;-0,011979771;-0,039567472;-0,040977401;-0,066916195;0,517037222;0,323036005;0,62620021;1,88E-05;0,0905001;0,005063107
SLC25A16;0,286051763;NA;0,37927822;0,280562265;0,263845351;-0,023032268;0,17097805;-0,124479872;0,118118452;0,061593737;0,084768101;0,011230336;2,98E-05;0,124122582;1,89E-05;0,003278977;0,0500717;0,755469168
AGPAT5;0,151243018;0,299168647;0,015032942;-0,025184515;0,026122402;0,014867706;0,084241443;0,14066382;0,028188495;0,005107571;-0,000586212;-0,019335864;0,025907123;1,89E-05;0,405172205;0,807214107;0,985545652;0,634591875
UTP14A;-0,048182161;0,246709724;-0,085566609;-0,226895368;-0,036929839;0,054108477;0,034853355;0,117279611;-0,069369461;-0,084582134;-0,035861518;0,030555787;0,429822566;0,010176304;0,060122762;1,89E-05;0,390845992;0,412389501
MYBBP1A;0,166584931;0,051168131;-0,021714663;-0,143523677;0,089401064;0,054274441;0,140637501;0,036183491;-0,020203873;-0,068199039;0,009444434;0,031518177;1,92E-05;0,50695484;0,529471663;0,000123656;0,820061669;0,383453243
SFXN4;NA;NA;-0,114368801;-0,153308737;-0,189451425;0,050225;-0,051819776;0,288534649;0,067810002;-0,010224581;-0,093323393;0,055924054;0,507972791;1,92E-05;0,158256185;0,703664741;0,236249757;0,330644764
AACS;0,503301112;-0,139820734;0,100663976;0,233560319;-0,061470161;0,027548901;0,187761187;-0,020176749;0,028967036;0,065648116;0,009369033;-0,013259125;1,94E-05;0,666270537;0,499688761;0,000287009;0,888550485;0,694589215
SUB1;-0,843496596;-0,290166956;-0,211890028;-0,118497603;-0,020872334;0,115671479;-0,230731927;-0,021280413;-0,076224507;-0,020612088;-0,004782727;0,004403585;1,94E-05;0,662797075;0,135570373;0,28619761;0,917965864;0,911218794
XPO1;-0,062325601;-0,004244707;-0,081274865;-0,124175089;0,028291812;-0,06263826;0,02142036;0,027844203;-0,004524415;-0,028295009;0,004617022;-0,032508503;0,249886578;0,109327303;0,765384895;1,95E-05;0,791281411;0,0027721
UCHL5;0,116109049;0,311602603;-0,193567169;0,100498332;0,08832116;-0,018800116;0,08246078;0,172305574;-0,022651946;0,001799958;0,05991255;0,022685974;0,032326925;1,96E-05;0,526467284;0,907558984;0,030137188;0,456527741
PTPN18;NA;NA;0,452890398;0,399982886;0,301813972;0,144618937;0,152430676;0,254147054;0,072713401;0,087786272;0,046493997;0,005392635;0,047151232;0,000238672;0,226038885;2,00E-05;0,31927583;0,88499274
CLCN5;0,171270141;0,330543184;0,362900241;0,342595626;0,204769094;-0,079969996;0,12474475;0,204052222;0,088870826;0,09984311;0,041945718;-0,068687985;0,008238534;2,00E-05;0,007858202;0,000225282;0,356452139;0,158921943
PMM2;-0,187144812;-0,01328723;-0,148554733;-0,158290365;-0,075483078;0,030679952;-0,030078829;0,030146753;-0,025691654;-0,050304726;-0,042155435;0,005383158;0,352741157;0,406125337;0,350289083;2,04E-05;0,153703033;0,779303206
ZFAND3;-0,037719167;-0,071540848;0,009257216;0,114242816;-0,03486938;0,079004218;-0,013196321;-0,018156051;0,00914565;0,028455832;-0,010999822;0,009254678;0,440845002;0,265215025;0,608683676;2,04E-05;0,530402408;0,364164808
AC016205.1;0,030377277;-0,384867378;-0,084146717;-0,065046748;NA;-0,139765561;0,013475653;-0,109566682;-0,019127037;-0,023030386;0,252543939;-0,08051432;0,575116348;0,010746823;0,36998641;0,038896054;0,034832346;2,05E-05
ARL6IP1;0,236909871;0,18838298;-0,088242321;-0,025975245;0,111402308;-0,030903381;0,098066558;0,156086898;-0,005260601;-0,00092881;0,097467918;-0,015157306;0,03562869;2,05E-05;0,89239279;0,952055082;0,065426034;0,522727268
BTBD9;0,120156296;-0,033463107;-0,237224288;0,206820096;0,045825532;0,035645682;0,034533687;-0,000797512;-0,013735399;0,047032706;0,04063928;0,012865691;0,262000203;0,976188356;0,647453898;2,08E-05;0,364747848;0,410023011
ZNF827;-0,438343883;-0,023354745;0,079099286;0,102925043;-0,381811904;NA;-0,154730133;0,009953183;0,028501378;0,018146129;-0,22433732;-0,037777409;2,09E-05;0,804638001;0,307030763;0,193096487;0,021823838;0,814652692
KRT8;0,072682781;-0,134686365;NA;0,13816898;-0,189774548;-0,004931524;-0,008625013;-0,022244554;0,040493971;0,033346447;-0,029963272;-0,002990893;0,811395907;0,480286326;0,758920247;2,10E-05;0,615301989;0,825321438
PYGL;0,210854204;0,059532358;-0,217298005;0,555954125;NA;NA;0,101349003;0,086867338;-0,051771421;0,114313649;-0,0144031;0,025225846;0,005874916;0,052135958;0,128950994;2,10E-05;0,888162318;0,68208927
HIBADH;0,003523124;0,242390522;0,401270892;-0,08714408;-0,148071812;0,067071851;0,010860881;0,119597583;0,121383029;-0,016256161;-0,055173472;-0,009244951;0,762190752;9,10E-05;2,11E-05;0,239560289;0,113105967;0,669817878
MCM4;-0,027263216;0,290753072;-0,143105282;-0,11764399;0,109745442;-0,079372608;0,067847768;0,12909562;-0,014017496;-0,043852254;0,051864035;-0,024535108;0,081895464;2,12E-05;0,634933436;0,000802759;0,107092154;0,312139149
DIS3L;0,347498288;0,208448807;-0,137241942;0,293170021;0,030150651;0,016590373;0,162995028;0,094804436;-0,004018561;0,049833971;0,058608596;-0,010474756;2,12E-05;0,119957423;0,915852236;0,072220427;0,26778579;0,74420949
MIR100HG;0,156812206;0,196916711;NA;NA;NA;NA;0,093993692;0,149186748;0,173121722;0,137055185;0,48357365;0,09030533;2,13E-05;0,000458538;0,275856351;0,102274875;0,016064267;0,557206333
RERE;0,044597738;-0,00846099;0,085422212;0,059662453;0,081556302;0,034978876;0,044812907;0,015553088;0,032652921;0,026858949;0,023944449;0,007256048;0,015030924;0,310177619;0,024012607;2,14E-05;0,111342083;0,473997128
SNHG22;NA;NA;0,106143878;0,437402397;NA;0,165148216;-0,141872007;-0,121675563;0,054690955;0,109981082;-0,066871552;0,072480423;0,104627432;0,155099693;0,252191197;2,15E-05;0,526132426;0,150949975
USP47;-0,042880646;0,08043786;-0,012977962;0,137886316;-0,085266412;0,016267112;0,033769215;0,036812732;-0,014605597;0,044047572;-0,025622259;0,027587482;0,170669352;0,421046261;0,554067221;2,15E-05;0,292420264;0,106079124
SENP7;-0,039772883;-0,035676922;0,06360259;0,486765446;0,021243983;0,124922787;0,049111507;0,033353685;-0,002286644;0,104841893;-0,032666912;0,006432786;0,267036309;0,346743703;0,952925709;2,17E-05;0,423059699;0,814483223
SKIL;-0,18568866;-0,075471312;0,085366027;0,242926531;-0,015858547;0,189230858;0,02878312;-0,013445093;-0,035591263;0,052818071;0,00404622;0,076711014;0,41932491;0,751221753;0,617557281;2,17E-05;0,955036616;0,000674705
EPB41L1;0,637415756;0,126168287;0,495279436;0,106393331;0,558954246;-0,254781505;0,168275502;0,095717189;0,101286639;0,020598925;0,163697434;-0,023900884;0,000110491;2,17E-05;0,095839357;0,090536038;0,042087329;0,221837201
SLC38A5;NA;NA;-0,421740053;-0,422722989;-0,009781102;NA;0,175116129;0,005625287;-0,107655271;-0,163272686;-0,002737728;0,402500336;0,580379097;0,940773873;0,02000259;2,19E-05;0,963173101;0,109843101
AARSD1;0,386790723;NA;0,094785184;0,064249418;0,072626941;0,15749905;0,204196584;0,044385847;0,002129752;-0,001719992;0,033186748;0,033351206;2,21E-05;0,583586846;0,967574049;0,942842341;0,501018216;0,511656047
SHPRH;-0,098492239;0,417122837;0,038937629;0,19606285;0,013669939;-0,02271202;0,00933472;0,152386173;0,054017833;0,044029314;-0,019741235;0,019614699;0,811697106;2,21E-05;0,062911347;0,001580014;0,522738106;0,434674841
NDUFAF2;0,283577898;0,332537306;-0,063432948;0,010168147;0,129959717;-0,06223146;0,097700811;0,167074372;-0,055030974;-0,004549941;0,009762839;-0,023387122;0,003093357;2,21E-05;0,058321293;0,741244384;0,757146203;0,407473989
SQSTM1;-0,239413352;-0,139580329;-0,21146342;0,17303607;0,108568824;0,050301164;-0,045432861;-0,001991966;-0,010742407;0,056106431;0,08333476;0,01916347;0,065283297;0,954358768;0,845865607;2,22E-05;0,095736534;0,526936611
FHDC1;0,288256108;-0,505847529;NA;0,550410727;NA;-0,28983602;0,155598205;-0,172305348;-0,324494879;0,13282285;0,090567033;-0,052245671;0,009712886;0,003774215;0,39609372;2,23E-05;0,385379458;0,301873568
LIPA;-0,23808582;-0,480469063;-0,251428181;-0,484171937;NA;0,131424756;-0,05898865;-0,244632429;-0,057363321;-0,15226107;-0,061817224;0,081696099;0,226515606;0,000558783;0,440493255;2,24E-05;0,771656706;0,075518007
SDHAP3;0,28865736;NA;0,19523172;0,467622989;-0,091312828;0,277893054;0,118701268;-0,020336379;0,11793781;0,120574343;-0,055240436;0,06025525;0,031897513;0,846924889;2,24E-05;0,000474515;0,329922104;0,050881979
NKAPP1;-0,583161084;-0,407829112;-0,041278272;0,061952292;-0,126945823;-0,338220167;-0,189372657;-0,202952744;0,025039238;-0,032902077;-0,038522739;-0,224064626;0,006727344;0,008383553;0,547679542;0,254329517;0,609629029;2,24E-05
DECR1;-0,449153121;-0,090270009;0,017156292;-0,342061099;0,059968186;-0,302770709;-0,116039783;-0,020901755;-0,012425645;-0,155584783;0,045249178;-0,065614552;0,003143646;0,653228946;0,79764534;2,25E-05;0,356767923;0,014999606
TET1;0,587615268;NA;0,292797979;NA;0,238827986;0,274116871;0,23974962;0,006477519;0,059360595;0,166178669;0,114704279;0,017900577;2,26E-05;0,975487469;0,007241492;0,011484884;0,005758687;0,667893113
THEM4;0,252246398;NA;0,096488452;0,478069917;0,091828015;-0,086917876;0,038482531;0,17565643;0,05652221;0,105325017;0,021494428;0,024524359;0,540067947;0,024721213;0,407791599;2,26E-05;0,642763548;0,588568704
SOGA1;0,469927629;0,308587276;0,112713684;NA;-0,151035484;0,16234237;0,159740873;0,132962269;0,094848022;0,127771925;-0,027938687;0,041339531;2,27E-05;0,00040415;0,005136573;0,000635826;0,541758891;0,100481971
SIPA1L3;0,125991372;0,049151658;-0,063813079;0,100178863;0,084663233;0,209747557;0,067806684;0,029472234;0,029452543;0,031909283;0,028273787;0,052669475;2,28E-05;0,140536069;0,270580061;3,01E-05;0,497006864;0,000217107
AHR;-0,157689775;0,180248266;NA;0,088176809;NA;-0,197847941;-0,041566933;0,1269326;0,045699309;0,032049098;0,080682186;-0,056154253;0,266058775;2,30E-05;0,776170227;0,016055989;0,493780569;0,01233618
MDM4;0,027369269;-0,04341112;0,039838635;-0,013582544;0,058188377;-0,109901289;0,056936719;-0,055314149;0,02353632;-0,00374585;0,04592359;-0,065415839;0,042501919;0,194427917;0,402271784;0,762066375;0,139778899;2,32E-05
RMND5A;0,499967036;0,437982989;0,292637004;0,301904914;-0,211027438;0,091652032;0,223337042;0,121929863;0,081952274;0,074501008;-0,086281384;0,047495909;0,000129906;0,021860693;0,038441279;2,32E-05;0,202362863;0,149954406
LDLR;-0,288010584;-0,020694102;-0,424389738;-0,200700451;-0,028580875;0,093190056;-0,084915449;-0,013250214;-0,089399061;-0,05649451;0,002737236;0,017816308;0,009765872;0,639032519;0,022444837;2,32E-05;0,935916827;0,456487088
SGPP1;-0,060636065;NA;-0,052042357;NA;-0,417924003;-0,079092409;0,014858116;0,056104645;-0,005176884;0,149505544;-0,124410446;0,04227431;0,779473268;0,405617014;0,940548942;2,32E-05;0,193380121;0,401565744
TMBIM1;NA;-0,009372303;NA;0,297857995;0,042290132;NA;0,145394015;0,018283653;-0,165400583;0,082366583;-0,055656365;0,342458113;0,137924919;0,692785397;0,322940006;2,35E-05;0,449596014;0,014417863
DTWD1;0,153797225;0,531142737;0,148232983;0,295992883;-0,120282002;0,117074775;0,012035369;0,239210126;0,08530861;0,093964369;-0,048130439;0,040367088;0,82120263;2,37E-05;0,099492726;0,000271985;0,467143584;0,211107702
LAMA5;0,284894425;-0,057518608;-0,303806707;0,041275641;0,289374155;0,061744333;0,119699066;-0,014320259;-0,112255374;0,011713271;0,111836951;0,000670637;2,41E-05;0,497016827;0,012144762;0,264380998;0,018715294;0,968571212
BIVM;-0,217497245;0,180457053;0,280159459;0,384198724;-0,040635575;0,111085442;0,018067126;0,137127467;0,063882212;0,133784012;0,023307535;-0,04547103;0,678471082;0,014207228;0,138117087;2,42E-05;0,677048448;0,45069958
MEGF9;0,319419539;NA;0,440265911;0,355893805;-0,17703004;0,097845507;0,111004441;0,090268583;0,114029885;0,117701443;-0,066753811;0,015982437;0,020294813;0,315624184;0,007955205;2,43E-05;0,314870083;0,666068052
FAF1;-0,071560437;0,111753897;-0,129042152;0,001426757;0,031814839;-0,034430679;0,015505823;0,064350773;-0,008907028;0,009450499;0,004631941;-0,01145597;0,419696698;2,44E-05;0,551609257;0,139134922;0,733075792;0,316878521
WDR4;0,018121618;0,282487793;0,017403214;-0,258631989;0,2116879;0,170958148;0,03339702;0,119080706;-0,010733532;-0,087121208;0,042198747;-0,010427971;0,478121089;0,015887946;0,753523914;2,44E-05;0,163235129;0,703342919
MT-CO2;-0,187970691;0,380451919;-0,168055666;0,113209685;0,003373424;-0,044046762;-0,029115416;0,131009476;-0,035778557;0,006471994;-0,031594865;-0,01449869;0,283824738;2,45E-05;0,333614175;0,543496;0,358038489;0,668360157
ENAH;0,06867941;0,349746729;-0,048146988;0,200595417;NA;0,016055761;0,037299796;0,136261092;0,020083837;0,048225236;-0,139801061;0,014609776;0,078548565;2,46E-05;0,316434463;0,000222857;0,398497927;0,422874497
EPS8;0,209131341;-0,266777386;-0,810972434;-0,080390444;NA;-0,107934892;0,083067261;-0,10870191;-0,233894485;-0,015889677;0,216913335;-0,043194913;0,003614237;2,50E-05;6,82E-05;0,02049431;0,044217209;0,012246027
RAD51B;0,080599943;0,040259517;-0,015002183;0,035426214;-0,077473089;-0,024447735;0,040545461;0,0407596;0,027536161;0,007225435;-0,081517799;-0,009072244;0,013031363;0,01117873;0,103698743;0,452201259;2,50E-05;0,503442549
MAD1L1;-0,003031684;-0,026319567;-0,147888332;0,088657377;0,057711748;-0,116357238;0,080314562;-0,005798536;-0,045561931;0,026597375;0,016981591;-0,066768219;0,001676271;0,807001265;0,053691997;0,004528034;0,475566435;2,55E-05
GALNT5;NA;0,290816242;NA;NA;0,025479777;NA;0,078660749;0,13000332;0,256838781;0,151879771;0,019638761;-0,355528074;0,313097028;2,56E-05;0,035322375;0,012817105;0,506216271;0,187223956
ST20;0,452899346;-0,041341098;0,022152065;0,312387007;0,107417703;0,064042482;0,09998067;-0,041271308;0,049808562;0,090325217;0,033138603;0,012877705;0,025585887;0,496636494;0,280018794;2,57E-05;0,542799034;0,653176831
UAP1;0,654048327;-0,458425502;-0,433699804;0,024094965;0,058478474;0,38921834;0,244580391;-0,17935092;-0,035168629;0,001539158;0,021478571;0,076686323;2,57E-05;0,013922769;0,575412298;0,944442674;0,546091779;0,128338501
MFSD14B;-0,246821995;-0,279740412;0,103107106;-0,261703302;-0,012777717;-0,096995925;-0,048273459;-0,134560145;-0,019141114;-0,068223159;-0,038220664;-0,04995951;0,218756218;0,001093947;0,608433595;2,60E-05;0,325208442;0,036879252
RHOQ;0,310829887;NA;-0,052054522;NA;0,051152583;0,230964166;0,150898891;0,16688203;0,067304179;0,194900786;0,054958473;0,040060436;0,003067046;0,072884119;0,221037233;2,60E-05;0,435063242;0,357000631
UCP2;NA;NA;NA;0,470734701;0,150048583;0,356026963;0,109552562;-0,301183929;0,095957574;0,114462709;0,12044255;0,118965641;0,31448918;0,404153412;0,360029018;2,62E-05;0,088698766;0,00290822
MIB1;-0,020348007;0,031584793;0,072976784;0,206055491;0,048258883;0,099642974;0,009589396;0,060127826;0,039796699;0,05526801;0,008671792;0,016566172;0,771664002;0,077254103;0,08671766;2,63E-05;0,7471172;0,40771906
TCP11L1;0,076475367;-0,066890509;0,431726727;0,288268324;-0,02380885;-0,003668032;0,057325699;-0,040109591;0,071181048;0,10408696;0,117344451;-0,009503066;0,138588247;0,528439924;0,190085664;2,65E-05;0,143688422;0,793817612
RF00100;0,351302707;-0,043010219;-0,212278778;-0,172639828;0,115213391;-0,024233476;0,229617157;0,010547318;0,032926655;0,016137022;0,060902703;0,010755944;2,66E-05;0,826431304;0,377275938;0,294494969;0,156091574;0,720166775
ZNF587B;0,107320862;0,313146183;-0,052068431;0,02829957;-0,00335547;0,02869803;0,079988489;0,148454632;0,016337668;-0,003108025;0,028051368;0,020498577;0,022701014;2,66E-05;0,652096083;0,809171822;0,463934133;0,502219532
ZNF655;-0,044140992;-0,341851744;-0,52996777;-0,462502672;-0,077258133;NA;0,047605468;-0,113644882;-0,073341915;-0,109592502;-0,055112349;0,134320964;0,145584679;0,000513741;0,118802896;2,74E-05;0,14088838;0,414167061
FRYL;-0,25840413;-0,195948088;-0,059479984;0,005886646;-0,05325412;0,027139889;-0,055344587;-0,078277758;0,009266623;-0,003022874;-0,031019681;-0,018665199;0,029160639;2,75E-05;0,657574717;0,704800467;0,195601656;0,139906252
FAM110B;NA;NA;0,460820678;NA;NA;-0,048081435;0,342828336;0,216754982;0,148819461;-0,006031335;0,108232556;-0,01022975;2,75E-05;0,235305534;0,000126383;0,963999009;0,310300223;0,695808378
PHF6;0,021214953;0,079889272;-0,073647267;0,194983636;0,344967174;-0,024618833;0,044170768;0,042849641;0,018539219;0,074864655;0,098285522;-0,047820406;0,318358946;0,296509813;0,565007922;2,75E-05;0,01072102;0,144472686
FGFR1;-0,142739854;NA;0,366747135;NA;NA;-0,019934146;-0,02347167;0,108913171;0,095712145;0,006023506;-0,270258833;-0,07245493;0,549451746;0,115885574;2,76E-05;0,949612301;0,306941522;0,203459115
SRRM2;-0,094652195;0,091808821;0,003266555;-0,028203984;0,06000525;0,007024524;0,033807635;0,060294255;0,00929313;-0,007479556;0,020184317;-0,004294631;0,0320758;2,77E-05;0,505462428;0,199654395;0,164320223;0,657601921
